@relation flowClassify

@attribute srcIp numeric
@attribute dstIp numeric
@attribute srcPort numeric
@attribute dstPort numeric
@attribute protocol numeric
@attribute serverOrClient numeric
@attribute packetSize numeric
@attribute class {Elephant, Mouse}

@data

% instances: 7168

1084220398,1084218777,9,721,17,0,180,Mouse
1150322600,1084218864,26,51,6,2,1423,Mouse
1084220398,1084218777,9,727,17,0,266,Mouse
1117887785,1084218634,9,7,6,2,4380,Mouse
1150322600,1084218864,26,54,6,2,238,Mouse
1150344045,1844015055,368,7,17,0,114,Mouse
151705623,1084218654,9,19,6,2,4380,Mouse
1844014886,1084218876,74,119,17,0,116,Mouse
1150322596,1084218843,26,515,6,2,1250,Mouse
1084218634,808344774,457,74,17,0,116,Mouse
1150322596,1084218843,26,517,6,2,3164,Mouse
1150344045,1844015055,1023,7,17,0,114,Mouse
327578689,1084218805,9,87,17,0,409,Mouse
281689308,1084218782,9,853,17,0,65,Mouse
1844014989,1084218848,74,971,17,0,348,Mouse
319300260,1084218627,9,1459,6,1,246,Mouse
479933263,1084218802,3,345,6,2,60,Mouse
1844014887,1763102082,74,457,17,0,116,Mouse
1150322596,1084218843,26,504,6,2,2003,Mouse
1844015101,1084218848,74,185,17,0,232,Mouse
3674402410,1084218835,9,274,6,2,2373,Mouse
3674402410,1084218835,9,272,6,2,4380,Mouse
39321221,1084218624,9,394,6,2,350,Mouse
1084732846,1084218777,9,695,17,0,12,Mouse
1084220398,1084218635,9,599,17,0,172,Mouse
1844015077,1084218848,74,344,17,0,348,Mouse
344256761,1084218848,9,1921,6,1,988,Mouse
3682335559,1084218872,9,565,6,2,4356,Mouse
281689296,1084218872,9,88,6,2,603,Mouse
3682335559,1084218872,9,563,6,2,508,Mouse
344256761,1084218848,9,1926,6,1,4356,Mouse
20983772,1084218872,9,369,6,2,1072,Mouse
151703685,1084218654,9,900,6,2,1460,Mouse
1844014884,1844015023,74,73,17,0,348,Mouse
1150322462,1084218813,25,26,17,0,600,Mouse
1762140776,1084218827,432,466,17,0,1384,Mouse
1844015083,1084218776,74,372,17,0,116,Mouse
1119401885,1084218628,881,54,6,2,4344,Mouse
1119401885,1084218628,894,88,6,2,4344,Mouse
1150344045,1844015055,1021,7,17,0,120,Mouse
20983772,1084218872,9,372,6,2,1072,Mouse
1844015086,1084218848,74,634,17,0,116,Mouse
20983772,1084218872,9,371,6,2,1072,Mouse
319300260,1084218831,9,890,6,2,3166,Mouse
1762140776,1084218827,431,128,17,0,156,Mouse
1844015089,1084218848,74,850,17,0,348,Mouse
3674402410,1084218835,9,293,6,2,2705,Mouse
1084220398,1084218872,9,206,17,0,175,Mouse
2543138891,1084218837,47,930,6,2,179,Mouse
425921383,1084218784,9,491,6,2,1157,Mouse
425921383,1084218784,9,494,6,2,118,Mouse
479932991,1084218811,68,239,6,2,319,Mouse
425921383,1084218784,9,492,6,2,118,Mouse
425921383,1084218784,9,493,6,2,118,Mouse
1150344045,1844015054,555,7,17,0,114,Mouse
1084220398,1084218872,9,208,17,0,392,Mouse
1084220398,1084218801,9,279,17,0,180,Mouse
1084220398,1084218801,9,278,17,0,95,Mouse
481218351,1084218656,9,15,6,2,1129,Mouse
1843964742,1084218848,74,185,17,0,348,Mouse
513598220,1084218628,734,235,6,2,4344,Mouse
1084219134,1084218824,25,26,17,0,940,Mouse
1084220398,1084218801,9,275,17,0,83,Mouse
1084220398,1084218801,9,276,17,0,231,Mouse
1084218773,1084169425,8,8,17,0,534,Mouse
90575011,1084218628,761,44,6,2,4104,Mouse
281689297,1084218654,9,421,6,2,1353,Mouse
281689297,1084218654,9,422,6,2,673,Mouse
1150344045,1844015055,498,7,17,0,114,Mouse
1844015096,1084218848,74,971,17,0,348,Mouse
1084220398,1084218634,9,121,17,0,221,Mouse
2543138891,1084218799,47,392,6,2,175,Mouse
1844015102,1084218848,74,850,17,0,348,Mouse
1084218787,1084169425,8,8,17,0,571,Mouse
3659538354,1084218844,9,65,6,2,3149,Mouse
1084220398,1084218801,9,293,17,0,180,Mouse
1084220398,1084218801,9,292,17,0,95,Mouse
42607380,1084218624,9,314,6,2,3508,Mouse
1084220398,1084218801,9,294,17,0,219,Mouse
1084220398,1084218801,9,299,17,0,266,Mouse
281689297,1084218654,9,443,6,2,4344,Mouse
1084220398,1084218634,9,131,17,0,180,Mouse
1084220398,1084218801,9,290,17,0,231,Mouse
281689297,1084218654,9,444,6,2,2979,Mouse
1844015088,1084218848,74,185,17,0,348,Mouse
76606821,1084218808,9,2,6,2,2850,Mouse
1844015093,1084218848,74,766,17,0,348,Mouse
1844015078,1084218876,74,250,17,0,116,Mouse
1084220398,1084218801,9,289,17,0,83,Mouse
1084220398,1084218801,9,282,17,0,180,Mouse
1084220398,1084218801,9,281,17,0,266,Mouse
1084218850,733046583,370,56,17,0,399,Mouse
1762140776,1084218827,431,167,17,0,156,Mouse
281689297,1084218654,9,452,6,2,2154,Mouse
319300260,1084218630,9,607,6,2,3166,Mouse
281689297,1084218654,9,451,6,2,3610,Mouse
281689297,1084218654,9,454,6,2,2221,Mouse
3677032842,1084218758,9,989,6,2,2920,Mouse
281689297,1084218654,9,453,6,2,1570,Mouse
1084220398,1084218801,9,280,17,0,219,Mouse
281689297,1084218654,9,458,6,2,3012,Mouse
281689297,1084218654,9,457,6,2,3783,Mouse
1084218634,1084169425,17,17,17,0,204,Mouse
2157096186,1084218644,9,87,17,0,353,Mouse
310885408,1084218787,9,723,6,2,236,Mouse
425921383,1084218784,9,546,6,2,1157,Mouse
1084220398,1084218828,9,439,17,0,283,Mouse
1084218827,1084169425,8,8,17,0,555,Mouse
1322193984,1084218641,9,17,17,0,271,Mouse
1844015087,1084218848,74,850,17,0,348,Mouse
164475856,1084218866,9,432,6,2,3097,Mouse
1843964740,1084218773,74,128,17,0,232,Mouse
1150344045,1844015054,906,7,17,0,114,Mouse
1084220398,1084218828,9,440,17,0,462,Mouse
1844015088,1084218625,74,667,17,0,116,Mouse
1084218777,1084169425,8,8,17,0,552,Mouse
1844014936,1084218848,74,185,17,0,232,Mouse
2542925698,1084218835,3,7,6,2,76,Mouse
1844014940,1084218636,74,167,17,0,116,Mouse
1150344045,1844015053,502,7,17,0,114,Mouse
281689296,1084218654,9,350,6,2,4344,Mouse
160801641,1084218787,9,406,6,2,623,Mouse
160801641,1084218787,9,407,6,2,4380,Mouse
505594266,1084218853,9,988,6,2,4380,Mouse
425921383,1084218784,9,525,6,2,178,Mouse
1150344045,1844015053,639,7,17,0,120,Mouse
1150344045,1844015055,851,7,17,0,114,Mouse
425921383,1084218784,9,528,6,2,307,Mouse
425921383,1084218784,9,529,6,2,1332,Mouse
425921383,1084218784,9,526,6,2,1157,Mouse
425921383,1084218784,9,527,6,2,1332,Mouse
1084218638,808344774,133,74,17,0,116,Mouse
1084220398,1084218850,9,568,17,0,156,Mouse
164475856,1084218866,9,416,6,2,84,Mouse
160801641,1084218787,9,430,6,2,623,Mouse
505594266,1084218853,9,996,6,2,4380,Mouse
1150344045,1844015049,90,7,17,0,120,Mouse
505594266,1084218853,9,995,6,2,156,Mouse
505594266,1084218853,9,999,6,2,155,Mouse
505594266,1084218853,9,997,6,2,155,Mouse
425921383,1084218784,9,534,6,2,819,Mouse
1762140714,1084218875,47,207,6,2,158,Mouse
277329427,1084218824,9,87,17,0,229,Mouse
23233355,1084218824,9,87,17,0,195,Mouse
76606821,1084218808,9,130,6,2,3889,Mouse
1084220398,1084218627,9,650,17,0,133,Mouse
76606821,1084218808,9,134,6,2,544,Mouse
76606821,1084218808,9,131,6,2,496,Mouse
76606821,1084218808,9,137,6,2,4380,Mouse
1844015072,1084218636,74,167,17,0,116,Mouse
1150344045,1844015054,680,7,17,0,114,Mouse
76606821,1084218808,9,135,6,2,2388,Mouse
76606821,1084218808,9,136,6,2,3511,Mouse
1150344045,1844015054,907,7,17,0,120,Mouse
160801641,1084218787,9,428,6,2,4380,Mouse
425921383,1084218784,9,530,6,2,307,Mouse
1119401885,1084218628,2099,368,6,2,4344,Mouse
3678579860,1084218801,9,289,6,2,2085,Mouse
1844015041,1084218848,74,185,17,0,348,Mouse
1844014887,1084218827,74,329,17,0,116,Mouse
1844015094,1084218634,74,129,17,0,348,Mouse
1844014937,1763102082,74,457,17,0,116,Mouse
284444736,1084218816,9,796,6,2,907,Mouse
151704885,1084218627,9,1408,6,1,430,Mouse
1844015083,1084218625,74,667,17,0,116,Mouse
160801641,1084218787,9,444,6,2,623,Mouse
1844015084,1084218634,74,129,17,0,348,Mouse
1084220398,1084218876,9,214,17,0,202,Mouse
1844015043,1084218848,74,185,17,0,348,Mouse
294662002,1084218848,9,2065,6,1,481,Mouse
1844014887,1084218625,74,485,17,0,116,Mouse
1084732846,1084218777,9,719,17,0,12,Mouse
1844014989,1084218657,74,430,17,0,116,Mouse
1844015092,1084218773,74,128,17,0,116,Mouse
479933263,1084218802,3,438,6,2,60,Mouse
1084220398,1084218860,9,417,17,0,161,Mouse
3680939563,1084218787,9,294,6,2,85,Mouse
1844014987,1084218773,74,128,17,0,116,Mouse
1150344045,1844015053,767,7,17,0,114,Mouse
1844015072,1844015023,74,73,17,0,348,Mouse
1844014884,1084218848,74,971,17,0,348,Mouse
1084220398,1084218872,9,248,17,0,161,Mouse
1150344045,1844015049,644,7,17,0,120,Mouse
1150344045,1844015053,633,7,17,0,114,Mouse
1084220398,1084218777,9,728,17,0,180,Mouse
339093675,1084218785,9,214,6,2,120,Mouse
339093675,1084218785,9,213,6,2,120,Mouse
1150323779,1844015023,9,197,17,0,164,Mouse
339093675,1084218785,9,211,6,2,120,Mouse
339093675,1084218785,9,210,6,2,120,Mouse
2533381006,1084218632,9,236,6,2,2368,Mouse
1844015044,1084218848,74,850,17,0,348,Mouse
1844015084,1084218872,74,126,17,0,232,Mouse
3659589510,1084218774,9,57,6,2,4380,Mouse
273521864,1084218831,9,294,6,2,120,Mouse
1084220398,1084218876,9,268,17,0,81,Mouse
1150344045,1844015049,514,7,17,0,120,Mouse
1083340221,1084218779,3,103,6,2,303,Mouse
167004350,1084218876,9,136,6,2,240,Mouse
1150323854,1150323880,17,17,17,0,150,Mouse
1844015059,1084218848,74,850,17,0,348,Mouse
1150322562,1084218628,598,80,6,2,1596,Mouse
310885406,1084218787,9,259,6,2,237,Mouse
1084220398,1084218876,9,251,17,0,238,Mouse
1084220398,1084218777,9,740,17,0,163,Mouse
1844015095,1084218760,74,457,17,0,116,Mouse
1150344045,1844015053,283,7,17,0,114,Mouse
1150333297,1084218842,33,718,6,2,3179,Mouse
1150333297,1084218842,33,719,6,2,3179,Mouse
1844015040,1844015023,74,73,17,0,348,Mouse
16963759,1084218805,9,50,6,2,450,Mouse
488292258,1084218853,9,921,6,2,101,Mouse
1844014986,1084218848,74,690,17,0,348,Mouse
3680939563,1084218787,9,260,6,2,1105,Mouse
488292258,1084218853,9,920,6,2,101,Mouse
3636931716,1084218848,9,358,6,2,120,Mouse
3681966292,1084218853,9,630,6,2,36,Mouse
1844015056,1084218634,74,129,17,0,348,Mouse
1150344045,1844015049,1019,7,17,0,120,Mouse
1150344045,1844015053,286,7,17,0,120,Mouse
488292258,1084218853,9,919,6,2,101,Mouse
488292258,1084218853,9,912,6,2,101,Mouse
488292258,1084218853,9,911,6,2,101,Mouse
488292258,1084218853,9,914,6,2,101,Mouse
488292258,1084218853,9,913,6,2,101,Mouse
488292258,1084218853,9,916,6,2,101,Mouse
488292258,1084218853,9,915,6,2,101,Mouse
488292258,1084218853,9,918,6,2,101,Mouse
488292258,1084218853,9,917,6,2,101,Mouse
339093675,1084218785,9,209,6,2,120,Mouse
339093675,1084218785,9,208,6,2,120,Mouse
339093675,1084218785,9,206,6,2,120,Mouse
339093675,1084218785,9,205,6,2,120,Mouse
284444736,1084218816,9,799,6,2,338,Mouse
488292258,1084218853,9,910,6,2,101,Mouse
339093675,1084218785,9,202,6,2,120,Mouse
339093675,1084218785,9,201,6,2,120,Mouse
1844015094,1084218848,74,900,17,0,348,Mouse
3659589510,1084218774,9,54,6,2,4380,Mouse
3659589510,1084218774,9,55,6,2,2702,Mouse
1084220398,1084218667,9,131,17,0,185,Mouse
3659589510,1084218774,9,56,6,2,3155,Mouse
488292258,1084218853,9,909,6,2,101,Mouse
488292258,1084218853,9,908,6,2,101,Mouse
1150323776,1844015054,20,7,17,0,607,Mouse
1150323779,1844015023,9,195,17,0,90,Mouse
1150323779,1844015023,9,196,17,0,180,Mouse
1089098186,1084218846,3,87,6,2,945,Mouse
488292258,1084218853,9,904,6,2,3053,Mouse
488292258,1084218853,9,907,6,2,393,Mouse
488292258,1084218853,9,906,6,2,101,Mouse
1844015043,1118943492,74,522,17,0,116,Mouse
1162843244,1084218844,47,161,6,2,135,Mouse
1115787118,1084218649,286,147,6,2,151,Mouse
1844015094,1084218848,74,971,17,0,348,Mouse
1084220398,1084218850,9,507,17,0,116,Mouse
1150344045,1844015055,853,7,17,0,120,Mouse
276736858,1084218860,9,51,6,2,496,Mouse
1844014989,1084218876,74,124,17,0,116,Mouse
479933262,1084218798,3,514,6,2,338,Mouse
70953555,1084218835,9,87,17,0,176,Mouse
1084220398,1084218777,9,773,17,0,146,Mouse
310885406,1084218787,9,222,6,2,237,Mouse
1084220398,1084218777,9,771,17,0,72,Mouse
1084220398,1084218777,9,777,17,0,219,Mouse
1084220398,1084218777,9,775,17,0,95,Mouse
1084220398,1084218777,9,776,17,0,180,Mouse
3681191105,1084218872,9,60,6,2,1072,Mouse
1762140714,1084218875,47,287,6,2,158,Mouse
1150344045,1844015053,507,7,17,0,120,Mouse
1084220398,1084218777,9,782,17,0,266,Mouse
310885406,1084218787,9,214,6,2,237,Mouse
1084220398,1084218777,9,783,17,0,180,Mouse
488292258,1084218853,9,923,6,2,101,Mouse
488292258,1084218853,9,922,6,2,101,Mouse
488292258,1084218853,9,925,6,2,101,Mouse
488292258,1084218853,9,924,6,2,101,Mouse
488292258,1084218853,9,927,6,2,101,Mouse
488292258,1084218853,9,926,6,2,101,Mouse
1150344045,1844015049,517,7,17,0,114,Mouse
3680929757,1084218630,9,624,6,2,120,Mouse
479933262,1084218798,3,535,6,2,338,Mouse
1150344045,1844015055,988,7,17,0,114,Mouse
1844015072,1084218848,74,850,17,0,348,Mouse
1843964742,1084218657,74,430,17,0,116,Mouse
310885406,1084218787,9,200,6,2,236,Mouse
1084220398,1084218630,9,520,17,0,250,Mouse
1844014937,1084218848,74,850,17,0,348,Mouse
1844014989,1084218876,74,119,17,0,116,Mouse
1083812654,1084218801,9,142,17,0,266,Mouse
1083812654,1084218801,9,143,17,0,180,Mouse
1084220398,1084218850,9,511,17,0,484,Mouse
1084220398,1084218630,9,519,17,0,401,Mouse
273521864,1084218831,9,260,6,2,3182,Mouse
1150344045,1844015054,195,7,17,0,120,Mouse
488292258,1084218853,9,946,6,2,3053,Mouse
1119401885,1084218628,2068,227,6,2,4344,Mouse
42607380,1084218624,9,493,6,2,3508,Mouse
1084220398,1084218832,9,849,17,0,532,Mouse
42607380,1084218624,9,492,6,2,3508,Mouse
1162843244,1084218844,9,41,17,0,100,Mouse
2533381006,1084218866,9,1029,6,1,799,Mouse
3680939539,1084218785,9,200,6,2,1124,Mouse
3680939539,1084218785,9,203,6,2,4080,Mouse
1084220398,1084218771,9,333,17,0,202,Mouse
1084220398,1084218771,9,335,17,0,238,Mouse
3680939539,1084218785,9,204,6,2,4080,Mouse
1844015041,1084218872,74,126,17,0,348,Mouse
3680939563,1084218771,9,314,6,2,4080,Mouse
3680939563,1084218771,9,315,6,2,4080,Mouse
1150322596,1084218843,26,472,6,2,2935,Mouse
3680939563,1084218771,9,312,6,2,4080,Mouse
3680939563,1084218771,9,313,6,2,1207,Mouse
2533381006,1084218866,9,1028,6,1,2359,Mouse
1150322596,1084218843,26,470,6,2,2523,Mouse
1150322596,1084218843,26,471,6,2,1611,Mouse
54529953,1084218760,9,309,6,2,139,Mouse
1084220398,1084218808,9,204,17,0,158,Mouse
1084220398,1084218808,9,205,17,0,169,Mouse
1150322596,1084218843,26,469,6,2,4380,Mouse
281689296,1084218774,9,394,6,2,3132,Mouse
1084220398,1084218768,9,155,17,0,132,Mouse
1084220398,1084218768,9,154,17,0,136,Mouse
1084220398,1084218768,9,152,17,0,151,Mouse
1084219134,1084218876,25,26,17,0,900,Mouse
1150344045,1844015053,64,7,17,0,114,Mouse
1084220398,1084218768,9,151,17,0,231,Mouse
1762140776,1084218872,432,736,17,0,1453,Mouse
1162843244,1084218844,9,45,17,0,101,Mouse
488034523,1084218835,9,87,17,0,435,Mouse
1150344045,1844015049,739,7,17,0,114,Mouse
1084220398,1084218808,9,217,17,0,115,Mouse
1150322462,1084218836,25,26,17,0,640,Mouse
1844015041,1084218636,74,153,17,0,116,Mouse
1844015057,1084218827,74,329,17,0,116,Mouse
273521669,1084218758,9,516,6,2,120,Mouse
1084220398,1084218776,9,377,17,0,153,Mouse
1150344045,1844015055,350,7,17,0,114,Mouse
1844015088,1844015023,74,73,17,0,348,Mouse
1795051298,1084218864,18,199,6,2,307,Mouse
1150344045,1844015053,63,7,17,0,120,Mouse
1150344045,1844015049,1011,7,17,0,114,Mouse
1084732678,1084218777,31,35,6,2,48,Mouse
1844015041,1084218636,74,167,17,0,116,Mouse
1162843244,1084218844,9,71,17,0,205,Mouse
1150322468,1084218777,9,180,17,0,266,Mouse
1844015093,1084218872,74,126,17,0,232,Mouse
1150322468,1084218777,9,181,17,0,180,Mouse
1150344045,1844015049,381,7,17,0,114,Mouse
3659589510,1084218641,3,231,6,2,104,Mouse
273521699,1084218859,9,406,6,2,1852,Mouse
3677032840,1084218758,9,817,6,2,335,Mouse
1150333297,1150304176,84,655,6,2,521,Mouse
3677032840,1084218758,9,819,6,2,365,Mouse
3677032840,1084218758,9,818,6,2,313,Mouse
1084220398,1084218634,9,226,17,0,238,Mouse
9453553,1084218808,97,311,6,2,320,Mouse
9453553,1084218808,97,310,6,2,1320,Mouse
1150322596,1084218864,26,44,6,2,2731,Mouse
1150322596,1084218864,26,45,6,2,193,Mouse
1150322596,1084218864,26,42,6,2,193,Mouse
1150322596,1084218864,26,43,6,2,193,Mouse
1150322596,1084218864,26,41,6,2,2831,Mouse
425921382,1084218631,9,971,6,2,819,Mouse
425921382,1084218631,9,972,6,2,307,Mouse
3677032840,1084218758,9,820,6,2,637,Mouse
425921382,1084218631,9,970,6,2,819,Mouse
1084220398,1084218768,9,189,17,0,167,Mouse
1084220398,1084218768,9,188,17,0,187,Mouse
1084220398,1084218768,9,187,17,0,192,Mouse
9453553,1084218808,97,305,6,2,354,Mouse
9453553,1084218808,97,309,6,2,3004,Mouse
9453553,1084218808,97,320,6,2,1770,Mouse
1844015081,1084218776,74,372,17,0,232,Mouse
9453553,1084218808,97,322,6,2,1700,Mouse
1150322596,1084218864,26,37,6,2,193,Mouse
9453553,1084218808,97,321,6,2,341,Mouse
327579328,1084218872,9,541,6,2,2904,Mouse
9453553,1084218808,97,323,6,2,320,Mouse
1150322596,1084218864,26,36,6,2,1547,Mouse
1101376188,1084218773,9,55,6,2,3080,Mouse
159647353,1084218644,9,107,6,2,4380,Mouse
1076638872,808344774,26,25,17,0,1396,Mouse
319300260,1084218627,9,1382,6,1,3167,Mouse
1084220398,1084218787,9,488,17,0,159,Mouse
1084220398,1084218787,9,487,17,0,260,Mouse
1150344045,1844015049,1012,7,17,0,120,Mouse
159647353,1084218644,9,105,6,2,4380,Mouse
474156673,1084218835,9,87,17,0,111,Mouse
3678579792,1084218627,9,1398,6,1,4380,Mouse
1092873478,1084218789,9,129,17,0,169,Mouse
1844014941,1084218876,74,124,17,0,116,Mouse
1844015081,1084218636,74,167,17,0,116,Mouse
3678579792,1084218627,9,1392,6,1,4380,Mouse
1092873478,1084218789,9,122,17,0,249,Mouse
3681200522,1084218872,9,378,6,2,524,Mouse
1150344045,1844015049,386,7,17,0,120,Mouse
357138089,1084218849,9,208,6,2,3147,Mouse
1150344045,1844015049,120,7,17,0,120,Mouse
480865608,1084218840,8,8,17,0,183,Mouse
357138089,1084218849,9,202,6,2,279,Mouse
1162843244,1084218844,9,11,17,0,204,Mouse
357138089,1084218849,9,203,6,2,2441,Mouse
357138089,1084218849,9,200,6,2,1135,Mouse
357138089,1084218849,9,201,6,2,1135,Mouse
357138089,1084218849,9,206,6,2,4380,Mouse
1150322597,1084218779,26,207,6,2,2101,Mouse
1083812655,1084218801,9,287,17,0,266,Mouse
357138089,1084218849,9,204,6,2,2346,Mouse
1083812655,1084218801,9,288,17,0,180,Mouse
357138089,1084218849,9,205,6,2,4380,Mouse
1083812655,1084218801,9,297,17,0,266,Mouse
3678579792,1084218627,9,1388,6,1,4380,Mouse
1084732824,1084218824,3,3,17,0,144,Mouse
425921383,1084218631,9,655,6,2,819,Mouse
3678579792,1084218627,9,1383,6,1,4380,Mouse
3681200522,1084218872,9,381,6,2,524,Mouse
310878509,1084218758,9,550,6,2,283,Mouse
1150322596,1084218864,26,53,6,2,727,Mouse
1844015081,1084218636,74,153,17,0,116,Mouse
1150322596,1084218864,26,52,6,2,1548,Mouse
319300260,1084218656,9,2004,6,1,2920,Mouse
319300260,1084218656,9,2005,6,1,224,Mouse
425921382,1084218631,9,968,6,2,819,Mouse
425921382,1084218631,9,969,6,2,307,Mouse
1079308590,1084218791,3,231,6,2,729,Mouse
425921382,1084218631,9,967,6,2,819,Mouse
1079308590,1084218791,3,232,6,2,729,Mouse
1162843244,1084218844,9,23,17,0,208,Mouse
1162843244,1084218844,9,20,17,0,49,Mouse
1083812655,1084218801,9,298,17,0,180,Mouse
3678579792,1084218627,9,1378,6,1,4380,Mouse
425921383,1084218631,9,650,6,2,307,Mouse
1084220398,1084218860,9,307,17,0,179,Mouse
1762140776,1084218827,432,129,17,0,1373,Mouse
1084220398,1084218860,9,305,17,0,78,Mouse
1084218765,1084169425,8,8,17,0,613,Mouse
1844014936,1084218848,74,344,17,0,348,Mouse
1084220398,1084218872,9,336,17,0,392,Mouse
356523775,1084218860,9,34,6,2,4380,Mouse
1119401885,1084218628,882,55,6,2,4344,Mouse
1084220398,1084218872,9,335,17,0,391,Mouse
1119401885,1084218628,895,89,6,2,4344,Mouse
3636931716,1084218848,9,1419,6,1,120,Mouse
1084220398,1084218872,9,333,17,0,175,Mouse
281689305,1084218656,9,1967,6,1,3276,Mouse
1844015094,1084218876,74,124,17,0,116,Mouse
1084218848,808344774,634,74,17,0,348,Mouse
1844015077,1084218848,74,690,17,0,348,Mouse
281689297,1084218816,9,955,6,2,3707,Mouse
3493949,1084218816,903,2,17,0,2038,Mouse
1844015093,1084218848,74,690,17,0,348,Mouse
281689305,1084218656,9,1951,6,1,593,Mouse
1074193529,1084218800,93,236,6,2,33,Mouse
273521666,1084218630,9,474,6,2,120,Mouse
273521666,1084218630,9,475,6,2,120,Mouse
281689305,1084218656,9,1956,6,1,4380,Mouse
273521666,1084218630,9,476,6,2,120,Mouse
1084220398,1084218864,9,131,17,0,185,Mouse
1084220398,1084218760,9,226,17,0,151,Mouse
273521712,1084218785,9,427,6,2,231,Mouse
1150322468,1084218773,9,428,17,0,157,Mouse
425921383,1084218784,9,362,6,2,1333,Mouse
1149330913,1084218842,64,593,6,2,1859,Mouse
425921383,1084218784,9,360,6,2,819,Mouse
425921383,1084218784,9,366,6,2,819,Mouse
425921383,1084218784,9,367,6,2,1332,Mouse
1843964742,1084218625,74,485,17,0,116,Mouse
1844015102,1084218634,74,129,17,0,348,Mouse
1084220398,1084218872,9,327,17,0,220,Mouse
294662002,1084218848,9,2044,6,1,1152,Mouse
294662002,1084218848,9,2042,6,1,282,Mouse
1084220398,1084218872,9,329,17,0,507,Mouse
294662002,1084218848,9,2040,6,1,3118,Mouse
1150344045,1844015054,458,7,17,0,120,Mouse
294662002,1084218848,9,2041,6,1,3117,Mouse
1084220398,1084218798,9,107,17,0,215,Mouse
356523775,1084218860,9,77,6,2,4380,Mouse
1150322600,1084218657,26,38,6,2,3263,Mouse
1844015097,1084218827,74,329,17,0,116,Mouse
1150344045,1844015054,584,7,17,0,114,Mouse
281689296,1084218787,9,504,6,2,603,Mouse
425921383,1084218784,9,359,6,2,307,Mouse
1150333297,1084218816,918,2,17,0,1102,Mouse
1383190042,1084218787,616,2,6,2,188,Mouse
1844015096,1084218848,74,850,17,0,348,Mouse
1844014880,1084218848,74,185,17,0,232,Mouse
1150322600,1084218657,26,44,6,2,352,Mouse
311052618,1084218758,9,1046,6,1,349,Mouse
1150322600,1084218657,26,45,6,2,351,Mouse
1844015101,1084218872,74,126,17,0,116,Mouse
1762140776,1084218827,432,153,17,0,1300,Mouse
2727354291,1084218850,31,757,6,2,212,Mouse
1150322462,1150304176,25,26,17,0,300,Mouse
1844015101,1084218636,74,167,17,0,116,Mouse
1084218848,1084169425,17,17,17,0,150,Mouse
356523775,1084218860,9,712,6,2,4380,Mouse
155396396,1084218835,9,87,17,0,175,Mouse
1162843235,1084218844,18,6,6,2,1120,Mouse
1150344045,1844015055,488,7,17,0,114,Mouse
1150344045,1844015055,355,7,17,0,120,Mouse
425921383,1084218784,9,339,6,2,819,Mouse
356523775,1084218860,9,729,6,2,4380,Mouse
356523775,1084218860,9,728,6,2,4380,Mouse
